,index,title,domestic_gross,foreign_gross,release_date,genres,vote_average,popularity,worldwide_gross,production_budget,genre1,genre2,genre3
745,2531,Lila & Eve,38300.0,,2015-07-31,"Crime,Drama,Mystery",5.7,6.107,,,Crime,Drama,Mystery
746,2533,Saint Laurent,429000.0,,2015-05-08,"Biography,Drama,Romance",6.2,6.052,,,Biography,Drama,Romance
747,2534,Boulevard,126000.0,,2014-04-20,Drama,5.8,5.993,,,Drama,,
748,2537,The Girl in the Book,8200.0,,2015-06-13,Drama,5.9,5.959,,,Drama,,
749,2538,He Named Me Malala,2700000.0,97100.0,2015-10-02,Documentary,6.4,5.957,2797100.0,,Documentary,,
750,2539,Mojave,8300.0,,2015-04-18,"Drama,Thriller",4.9,5.951,,,Drama,Thriller,
751,2540,Men & Chicken,30200.0,4600000.0,2015-10-09,"Comedy,Drama,Mystery",6.6,5.949,4630200.0,,Comedy,Drama,Mystery
752,2543,I'll See You In My Dreams,7400000.0,,2015-05-15,"Comedy,Drama,Romance",6.3,5.887,,,Comedy,Drama,Romance
753,2544,The Riot Club,7700.0,2100000.0,2015-03-27,"Drama,Thriller",6.0,5.862,2107700.0,,Drama,Thriller,
754,2548,Hitchcock/Truffaut,260000.0,,2015-09-04,Documentary,7.4,5.724,,,Documentary,,
755,2549,Heaven Knows What,80700.0,,2015-05-29,Drama,6.6,5.704,,,Drama,,
756,2550,Monkey Kingdom,16399999.0,711000.0,2015-04-17,Documentary,6.6,5.659,17110999.0,,Documentary,,
757,2551,Dil Dhadakne Do,3100000.0,,2015-06-05,"Comedy,Drama,Romance",6.9,5.616,,,Comedy,Drama,Romance
758,2555,Diary of a Chambermaid,54200.0,,2015-07-07,Drama,5.2,5.527,,,Drama,,
759,2556,The Wolfpack,1300000.0,,2015-06-12,"Biography,Documentary",6.9,5.492,,,Biography,Documentary,
760,2570,Ghost in the Shell: The New Movie,101000.0,,2015-11-10,"Action,Animation,Sci-Fi",6.5,5.239,,,Action,Animation,Sci-Fi
761,2572,Mr. Six,1400000.0,137800000.0,2015-12-18,"Action,Drama",7.1,5.131,139200000.0,,Action,Drama,
762,2573,Janis: Little Girl Blue,410000.0,1200000.0,2015-11-27,"Biography,Documentary,Music",7.4,5.09,1610000.0,,Biography,Documentary,Music
763,2574,The Lady in the Car with Glasses and a Gun,2200.0,,2015-11-30,"Drama,Mystery,Thriller",4.9,5.038,,,Drama,Mystery,Thriller
764,2576,The Forbidden Room,34400.0,,2015-10-07,"Comedy,Mystery",6.2,4.92,,,Comedy,Mystery,
765,2578,The Summer of Sangaile,4500.0,,2015-11-20,"Drama,Romance",6.4,4.875,,,Drama,Romance,
766,2579,Listen to Me Marlon,426000.0,,2015-07-29,"Biography,Documentary",7.5,4.799,,,Biography,Documentary,
767,2580,Prem Ratan Dhan Payo,4400000.0,48200000.0,2015-11-13,,6.0,4.764,52600000.0,,,,
768,2581,The Dead Lands,5200.0,,2015-02-28,"Action,Adventure",6.3,4.746,,,Action,Adventure,
769,2582,Dior and I,1000000.0,,2015-04-10,Documentary,7.5,4.726,,,Documentary,,
770,2583,Tamasha,2100000.0,,2015-11-27,,6.6,4.698,,,,,
771,2584,The World of Kanako,16600.0,,2015-12-04,"Drama,Mystery,Thriller",6.4,4.557,,,Drama,Mystery,Thriller
772,2585,Nasty Baby,79800.0,,2015-10-23,Drama,5.3,4.549,,,Drama,,
773,2586,Red Army,695000.0,,2015-01-23,"Biography,Documentary,History",7.5,4.393,,,Biography,Documentary,History
774,2589,Gabbar is Back,535000.0,,2015-05-01,Action,7.0,4.326,,,Action,,
775,2592,Time Out of Mind,167000.0,,2015-09-09,Drama,5.6,3.81,,,Drama,,
776,2593,Appropriate Behavior,46900.0,,2014-01-18,"Comedy,Drama,Romance",6.6,3.795,,,Comedy,Drama,Romance
777,2594,Seymour: An Introduction,744000.0,,2015-03-13,"Biography,Documentary,Music",7.3,3.762,,,Biography,Documentary,Music
778,2596,Club Life,4400.0,,2015-05-29,Drama,5.7,3.63,,,Drama,,
779,2597,The Dark Horse,67500.0,,2015-04-25,"Biography,Drama",5.7,3.544,,,Biography,Drama,
780,2600,Dough,1100000.0,,2015-04-14,"Comedy,Drama",5.8,3.171,,,Comedy,Drama,
781,2601,Far from Men,5300.0,,2015-05-01,"Drama,War,Western",6.9,3.157,,,Drama,War,Western
782,2614,Love Live! The School Idol Movie,116000.0,,2015-09-11,"Animation,Comedy,Music",7.5,2.982,,,Animation,Comedy,Music
783,2615,Lost in Hong Kong,1300000.0,255000000.0,2015-09-25,"Action,Adventure,Comedy",6.3,2.978,256300000.0,,Action,Adventure,Comedy
784,2616,Marie's Story,11700.0,,2015-05-01,"Biography,Drama",7.4,2.85,,,Biography,Drama,
785,2617,Wild City,34900.0,,2015-07-31,"Action,Crime,Thriller",5.7,2.79,,,Action,Crime,Thriller
786,2621,Ixcanul,295000.0,,2015-09-04,Drama,6.7,2.689,,,Drama,,
787,2627,Do I Sound Gay?,119000.0,,2015-07-10,Documentary,6.0,2.528,,,Documentary,,
788,2628,Back to the Jurassic,4400.0,,2015-06-09,Animation,5.2,2.468,,,Animation,,
789,2631,Welcome to Leith,36000.0,,2015-09-09,Documentary,6.6,2.315,,,Documentary,,
790,2632,Court,22900.0,,2015-03-26,Drama,6.7,2.243,,,Drama,,
791,2636,Songs My Brothers Taught Me,34800.0,,2015-01-27,Drama,6.9,2.152,,,Drama,,
792,2638,Hamari Adhuri Kahani,235000.0,4200000.0,2015-06-12,"Drama,Romance",6.5,2.063,4435000.0,,Drama,Romance,
793,2642,Heneral Luna,206000.0,,2015-10-30,"Action,Biography,History",8.0,1.866,,,Action,Biography,History
794,2643,What Our Fathers Did: A Nazi Legacy,40100.0,,2015-11-06,"Documentary,History",6.6,1.86,,,Documentary,History,
795,2647,Ingrid Bergman: In Her Own Words,138000.0,,2015-10-03,"Biography,Documentary",7.6,1.704,,,Biography,Documentary,
796,2648,"My Love, Don't Cross that River",88000.0,,2015-06-13,"Documentary,Drama,Romance",6.9,1.585,,,Documentary,Drama,Romance
797,2652,Ladrones,3100000.0,,2015-10-09,Comedy,5.3,1.494,,,Comedy,,
798,2653,The Farewell Party,173000.0,,2015-05-22,"Comedy,Drama,Romance",6.6,1.405,,,Comedy,Drama,Romance
799,2660,Sunshine Superman,88100.0,,2015-05-22,"Biography,Documentary,Sport",7.8,1.339,,,Biography,Documentary,Sport
800,2677,Kick,2500000.0,,2015-01-09,Documentary,1.8,0.94,,,Documentary,,
801,2685,Harry & Snowman,561000.0,,2015-01-01,"Biography,Documentary,Drama",6.7,0.765,,,Biography,Documentary,Drama
802,2696,Take Me Home,15800.0,,2015-07-20,Horror,1.0,0.631,,,Horror,,
803,2715,Amy,8400000.0,,2015-06-18,Horror,6.0,0.6,,,Horror,,
804,2722,Aurora,5700.0,5100.0,2015-04-11,"Horror,Thriller",6.0,0.6,10800.0,,Horror,Thriller,
805,2727,The Tribe,151000.0,,2005-09-25,Comedy,4.5,0.6,,,Comedy,,
806,2733,Troublemakers: The Story of Land Art,29500.0,9100.0,2015-10-01,"Biography,Documentary,History",3.5,0.6,38600.0,,Biography,Documentary,History
807,2738,Star Wars: The Force Awakens,936700000.0,1.0,2015-12-18,,7.4,32.281,936700001.0,,,,
808,2768,Miss Peregrine's Home for Peculiar Children,87200000.0,209200000.0,2016-09-30,"Adventure,Drama,Fantasy",6.7,19.132,296400000.0,,Adventure,Drama,Fantasy
809,2769,The Conjuring 2,102500000.0,217900000.0,2016-06-10,"Drama,Horror,Mystery",7.2,19.058,320400000.0,,Drama,Horror,Mystery
810,2791,The Huntsman: Winter's War,48400000.0,116600000.0,2016-04-22,"Action,Adventure,Drama",6.2,16.661,165000000.0,,Action,Adventure,Drama
811,2814,Captain Fantastic,5900000.0,16900000.0,2016-07-08,"Comedy,Drama",8.0,14.883,22800000.0,,Comedy,Drama,
812,2823,The Handmaiden,2000000.0,,2016-10-21,"Drama,Romance,Thriller",8.3,14.374,,,Drama,Romance,Thriller
813,2860,Don't Breathe,89200000.0,67900000.0,2016-08-26,"Crime,Horror,Thriller",6.9,12.141,157100000.0,,Crime,Horror,Thriller
814,2861,Ip Man 3,2700000.0,154200000.0,2016-01-22,"Action,Biography,Drama",6.7,12.11,156900000.0,,Action,Biography,Drama
815,2863,The Danish Girl,11100000.0,53100000.0,2015-11-27,"Biography,Drama,Romance",7.7,12.082,64200000.0,,Biography,Drama,Romance
816,2870,Extraction,16800.0,,2015-12-18,Thriller,4.5,11.882,,,Thriller,,
817,2871,Anthropoid,3000000.0,,2016-08-12,"Biography,History,Thriller",7.0,11.87,,,Biography,History,Thriller
818,2883,Keeping Up with the Joneses,14900000.0,15000000.0,2016-10-21,"Action,Comedy",6.0,11.523,29900000.0,,Action,Comedy,
819,2892,The Boy and the Beast,491000.0,,2016-03-04,"Action,Adventure,Animation",8.0,11.434,,,Action,Adventure,Animation
820,2898,The Choice,18700000.0,,2016-02-05,Documentary,7.0,11.287,,,Documentary,,
821,2912,Bridget Jones's Baby,24300000.0,187700000.0,2016-09-16,"Comedy,Drama,Romance",6.4,10.518,212000000.0,,Comedy,Drama,Romance
822,2916,How to Be Single,46800000.0,65500000.0,2016-02-12,"Comedy,Drama,Romance",6.1,10.271,112300000.0,,Comedy,Drama,Romance
823,2922,Our Little Sister,468000.0,,2016-02-18,"Drama,Family",7.5,10.151,,,Drama,Family,
824,2923,Pele: Birth of a Legend,57000.0,7800000.0,2016-05-06,"Biography,Drama,Sport",7.2,10.148,7857000.0,,Biography,Drama,Sport
825,2924,Colonia,15700.0,,2016-04-15,"Drama,Romance,Thriller",7.4,10.137,,,Drama,Romance,Thriller
826,2925,Sing Street,3200000.0,10400000.0,2016-04-15,"Comedy,Drama,Music",8.0,10.102,13600000.0,,Comedy,Drama,Music
827,2937,Tickled,614000.0,,2016-06-17,"Documentary,Mystery",7.4,9.913,,,Documentary,Mystery,
828,2955,Batman: The Killing Joke,3800000.0,,2016-07-21,"Action,Animation,Crime",6.3,9.595,,,Action,Animation,Crime
829,2957,Knight of Cups,566000.0,,2016-03-04,"Drama,Romance",5.6,9.491,,,Drama,Romance,
830,2964,Mr. Right,34700.0,,2016-04-08,Comedy,6.4,9.41,,,Comedy,,
831,2965,Demolition,2000000.0,,2016-04-08,"Comedy,Drama",6.7,9.346,,,Comedy,Drama,
832,2972,Shin Godzilla,1900000.0,76000000.0,2016-10-11,"Action,Adventure,Drama",6.6,9.205,77900000.0,,Action,Adventure,Drama
833,2989,99 Homes,1400000.0,,2014-10-09,Drama,6.8,8.85,,,Drama,,
834,3004,Blackway,27100.0,,2015-10-03,Thriller,5.1,8.538,,,Thriller,,
835,3012,High-Rise,346000.0,,2016-04-28,"Drama,Horror,Sci-Fi",5.5,8.474,,,Drama,Horror,Sci-Fi
836,3014,Ratchet & Clank,8800000.0,,2016-04-29,"Action,Adventure,Animation",5.5,8.439,,,Action,Adventure,Animation
837,3015,Absolutely Fabulous: The Movie,4800000.0,33100000.0,2016-07-22,"Comedy,Crime",5.4,8.38,37900000.0,,Comedy,Crime,
838,3018,Julieta,1500000.0,21000000.0,2016-12-21,"Drama,Mystery,Romance",7.0,8.287,22500000.0,,Drama,Mystery,Romance
839,3019,Land of Mine,435000.0,,2016-01-22,"Drama,History,War",7.8,8.268,,,Drama,History,War
840,3021,Cafe Society,11100000.0,32700000.0,2016-07-15,"Comedy,Drama,Romance",6.4,8.248,43800000.0,,Comedy,Drama,Romance
841,3023,The Wave,177000.0,,2016-03-04,"Action,Documentary,Sport",6.5,8.197,,,Action,Documentary,Sport
842,3025,The Sea of Trees,20400.0,,2016-08-26,"Drama,Fantasy,Mystery",6.3,8.148,,,Drama,Fantasy,Mystery
843,3026,No Manches Frida,11500000.0,,2016-09-02,Comedy,7.3,8.092,,,Comedy,,
844,3027,Love & Friendship,14000000.0,,2016-06-03,"Comedy,Drama,Romance",6.2,8.086,,,Comedy,Drama,Romance
845,3030,Our Kind of Traitor,3200000.0,7600000.0,2016-07-01,"Crime,Drama,Thriller",6.0,8.054,10800000.0,,Crime,Drama,Thriller
846,3033,Fire at Sea,121000.0,,2016-10-21,Documentary,6.7,7.862,,,Documentary,,
847,3034,Elvis & Nixon,1100000.0,,2016-04-22,"Comedy,History",5.8,7.857,,,Comedy,History,
848,3038,Maggie's Plan,3400000.0,,2016-05-20,"Comedy,Drama,Romance",5.7,7.787,,,Comedy,Drama,Romance
849,3040,Lazer Team,1200000.0,,2016-01-27,"Action,Comedy,Sci-Fi",5.6,7.768,,,Action,Comedy,Sci-Fi
850,3041,Tale of Tales,119000.0,,2015-09-04,"Drama,Fantasy,Horror",6.2,7.76,,,Drama,Fantasy,Horror
851,3045,Viral,,552000.0,2016-07-29,Horror,5.5,7.664,,,Horror,,
852,3046,I'm Not Ashamed,2100000.0,,2016-10-21,"Biography,Drama",6.9,7.661,,,Biography,Drama,
853,3050,Miss You Already,1200000.0,,2015-11-06,"Comedy,Drama,Romance",7.4,7.535,,,Comedy,Drama,Romance
854,3051,Certain Women,1100000.0,,2016-10-14,Drama,5.9,7.514,,,Drama,,
855,3053,The Last King,8900.0,,2016-06-17,"Action,Adventure,Drama",5.6,7.472,,,Action,Adventure,Drama
856,3054,Term Life,21300.0,,2016-04-29,"Crime,Drama,Thriller",5.9,7.443,,,Crime,Drama,Thriller
857,3055,A Man Called Ove,3500000.0,,2016-08-26,"Comedy,Drama,Romance",7.4,7.422,,,Comedy,Drama,Romance
858,3056,A War,123000.0,,2016-02-12,"Crime,Drama,War",6.8,7.328,,,Crime,Drama,War
859,3059,Neruda,939000.0,,2016-09-04,"Biography,Crime,Drama",6.3,7.285,,,Biography,Crime,Drama
860,3064,Intruders,69100.0,2900000.0,2016-01-15,,5.8,7.272,2969100.0,,,,
861,3065,The Beatles: Eight Days a Week - The Touring Years,2900000.0,9400000.0,2016-09-16,"Documentary,Music",7.6,7.236,12300000.0,,Documentary,Music,
862,3066,Clown,55000.0,,2016-06-17,"Drama,Fantasy,Horror",5.3,7.223,,,Drama,Fantasy,Horror
863,3067,A Bigger Splash,2000000.0,5500000.0,2015-12-20,"Drama,Thriller",6.2,7.184,7500000.0,,Drama,Thriller,
864,3068,Where to Invade Next,3800000.0,,2015-12-23,"Comedy,Documentary",7.4,7.181,,,Comedy,Documentary,
865,3069,Boo! A Madea Halloween,73200000.0,1600000.0,2016-10-21,"Comedy,Drama,Horror",5.3,7.141,74800000.0,,Comedy,Drama,Horror
866,3072,Wiener-Dog,477000.0,,2016-06-24,"Comedy,Drama",5.6,7.012,,,Comedy,Drama,
867,3074,Tumbledown,135000.0,,2015-04-18,"Drama,Mystery,Romance",6.4,7.004,,,Drama,Mystery,Romance
868,3075,L.O.R.D: Legend of Ravaging Dynasties,350000.0,57700000.0,2016-09-30,"Animation,Fantasy",6.0,6.96,58050000.0,,Animation,Fantasy,
869,3076,Embrace of the Serpent,1300000.0,,2016-02-17,"Adventure,Drama",7.8,6.887,,,Adventure,Drama,
870,3080,Everybody Wants Some!!,3400000.0,,2016-03-30,Comedy,6.4,6.839,,,Comedy,,
871,3081,I Saw the Light,1600000.0,,2016-03-25,"Biography,Drama,Music",5.9,6.824,,,Biography,Drama,Music
872,3083,Mother's Day,32500000.0,15900000.0,2016-04-29,"Comedy,Drama,Romance",5.9,6.822,48400000.0,,Comedy,Drama,Romance
873,3084,League of Gods,182000.0,,2016-07-29,"Action,Fantasy",5.3,6.806,,,Action,Fantasy,
874,3085,The Family Fang,263000.0,,2016-04-29,"Comedy,Drama,Mystery",5.8,6.803,,,Comedy,Drama,Mystery
875,3086,Rules Don't Apply,3700000.0,233000.0,2016-11-23,"Comedy,Drama,Romance",5.9,6.769,3933000.0,,Comedy,Drama,Romance
876,3088,Lolo,24100.0,,2016-03-11,Comedy,5.3,6.745,,,Comedy,,
877,3090,Jeruzalem,11300.0,,2016-01-22,Horror,4.5,6.623,,,Horror,,
878,3091,God's Not Dead 2,20800000.0,3700000.0,2016-04-01,Drama,5.8,6.6,24500000.0,,Drama,,
879,3095,The Ones Below,12500.0,,2016-05-27,"Drama,Thriller",5.9,6.544,,,Drama,Thriller,
880,3097,The Club,52800.0,,2015-10-19,"Comedy,Drama,Mystery",6.8,6.488,,,Comedy,Drama,Mystery
881,3098,Ae Dil Hai Mushkil,4300000.0,24100000.0,2016-10-28,"Drama,Music,Musical",6.2,6.471,28400000.0,,Drama,Music,Musical
882,3099,Dear Zindagi,2400000.0,,2016-11-25,"Drama,Romance",6.9,6.463,,,Drama,Romance,
883,3101,A Perfect Day,14000.0,1700000.0,2016-01-15,Drama,6.7,6.404,1714000.0,,Drama,,
884,3102,Satanic,300.0,,2016-07-01,Horror,4.0,6.403,,,Horror,,
885,3103,Being 17,52700.0,,2016-06-09,"Drama,Romance",6.9,6.375,,,Drama,Romance,
886,3104,Sword Master,75500.0,14600000.0,2016-12-09,"Action,Drama",6.4,6.375,14675500.0,,Action,Drama,
887,3105,Mohenjo Daro,1300000.0,,2016-08-12,"Action,Adventure,Drama",6.4,6.371,,,Action,Adventure,Drama
888,3109,Graduation,176000.0,,2016-05-20,Documentary,6.7,6.318,,,Documentary,,
889,3110,Indignation,3400000.0,523000.0,2016-07-29,"Drama,Romance",6.5,6.248,3923000.0,,Drama,Romance,
890,3111,Search Party,4600.0,,2016-05-13,"Adventure,Comedy",5.2,6.167,,,Adventure,Comedy,
891,3112,Southside with You,6300000.0,208000.0,2016-08-26,"Biography,Drama,History",5.5,6.094,6508000.0,,Biography,Drama,History
892,3113,The Ardennes,5600.0,,2016-04-10,Drama,7.1,6.075,,,Drama,,
893,3116,"Life, Animated",255000.0,,2016-03-03,"Comedy,Documentary,Drama",7.8,5.98,,,Comedy,Documentary,Drama
894,3117,Desierto,2000000.0,1000000.0,2016-10-14,"Drama,Thriller",6.0,5.979,3000000.0,,Drama,Thriller,
895,3118,I Smile Back,58700.0,,2015-10-23,Drama,6.1,5.934,,,Drama,,
896,3120,Ma ma,47300.0,1100000.0,2016-03-31,"Crime,Drama,Romance",6.4,5.837,1147300.0,,Crime,Drama,Romance
897,3121,Miles Ahead,2600000.0,850000.0,2015-10-10,"Biography,Drama,Music",6.7,5.766,3450000.0,,Biography,Drama,Music
898,3122,Operation Mekong,800000.0,172300000.0,2016-09-30,"Action,Adventure,Crime",6.4,5.707,173100000.0,,Action,Adventure,Crime
899,3124,My Scientology Movie,22900.0,,2016-04-17,Documentary,6.7,5.585,,,Documentary,,
900,3126,Weiner,1700000.0,,2016-05-20,Documentary,7.6,5.545,,,Documentary,,
901,3141,The Innocents,1100000.0,,2016-01-26,Horror,7.2,5.363,,,Horror,,
902,3142,Chi-Raq,2700000.0,,2015-12-04,"Comedy,Crime,Drama",5.7,5.31,,,Comedy,Crime,Drama
903,3143,Rock The Kasbah,3000000.0,,2015-10-23,"Comedy,Music,War",5.5,5.203,,,Comedy,Music,War
904,3144,Miss Hokusai,223000.0,,2016-10-14,"Animation,Biography,Drama",6.9,5.071,,,Animation,Biography,Drama
905,3145,The Duelist,13500.0,6100000.0,2016-12-02,"Action,Drama,Thriller",6.5,5.023,6113500.0,,Action,Drama,Thriller
906,3146,My Golden Days,269000.0,,2015-10-17,Drama,6.8,5.013,,,Drama,,
907,3148,Aferim!,108000.0,,2016-01-22,"Adventure,Comedy,Drama",7.9,4.911,,,Adventure,Comedy,Drama
908,3149,The Eagle Huntress,3200000.0,,2016-11-02,"Adventure,Documentary,Sport",7.3,4.763,,,Adventure,Documentary,Sport
909,3151,The Phone,40500.0,,2016-04-25,"Action,Mystery,Thriller",6.4,4.511,,,Action,Mystery,Thriller
910,3153,Valley of Love,28600.0,,2016-03-03,Drama,5.9,4.377,,,Drama,,
911,3159,Anesthesia,32200.0,,2016-01-08,"Crime,Drama,Thriller",5.8,4.145,,,Crime,Drama,Thriller
912,3160,Wazir,1100000.0,,2016-01-08,"Action,Crime,Drama",6.6,3.881,,,Action,Crime,Drama
913,3161,Sunset Song,160000.0,,2016-05-13,Drama,6.5,3.764,,,Drama,,
914,3162,Chevalier,25700.0,,2016-05-27,"Comedy,Drama",5.9,3.633,,,Comedy,Drama,
915,3165,Dancer,71900.0,,2016-09-16,Action,8.1,3.352,,,Action,,
916,3166,Don't Call Me Son,11700.0,,2016-11-02,Drama,6.4,3.29,,,Drama,,
917,3167,The Ornithologist,50500.0,,2016-10-12,"Adventure,Drama,Mystery",6.6,3.175,,,Adventure,Drama,Mystery
918,3168,Kabali,3900000.0,,2016-07-21,"Action,Crime,Drama",5.8,3.046,,,Action,Crime,Drama
919,3169,The Last Princess,29300.0,,2016-09-09,"Action,Biography,Drama",6.9,2.945,,,Action,Biography,Drama
920,3172,The Treasure,50200.0,,2015-10-08,"Action,Adventure,Drama",6.6,2.783,,,Action,Adventure,Drama
921,3173,Luck-Key,467000.0,47700000.0,2016-10-21,"Action,Comedy,Crime",7.0,2.691,48167000.0,,Action,Comedy,Crime
922,3180,Chongqing Hot Pot,780000.0,,2016-04-01,,6.2,2.447,,,,,
923,3182,Dark Horse,166000.0,,2016-05-06,"Documentary,Drama",4.1,2.355,,,Documentary,Drama,
924,3183,A Beautiful Planet,15500000.0,9400000.0,2016-04-29,Documentary,6.9,2.322,24900000.0,,Documentary,,
925,3184,The Last Man on the Moon,52500.0,,2016-02-26,"Adventure,Biography,Documentary",6.6,2.196,,,Adventure,Biography,Documentary
926,3187,Souvenir,11400.0,,2016-09-08,Documentary,5.8,2.13,,,Documentary,,
927,3188,Mediterranea,22100.0,,2015-11-20,Drama,6.8,2.097,,,Drama,,
928,3189,The First Monday in May,527000.0,,2016-04-15,Documentary,7.5,2.043,,,Documentary,,
929,3190,Afterimage,33400.0,,2016-10-22,"Biography,Drama,History",6.6,2.042,,,Biography,Drama,History
930,3197,Phantom Detective,67100.0,,2016-05-20,"Action,Drama,Mystery",7.2,1.944,,,Action,Drama,Mystery
931,3200,Christmas Eve,91300.0,,2015-12-04,,5.7,1.925,,,,,
932,3201,Last Cab to Darwin,34200.0,,2016-01-10,"Comedy,Drama,Romance",7.1,1.913,,,Comedy,Drama,Romance
933,3202,The Lovers and the Despot,55500.0,,2016-09-23,,7.0,1.909,,,,,
934,3203,Phantom Boy,34400.0,,2016-07-15,"Action,Adventure,Animation",7.0,1.884,,,Action,Adventure,Animation
935,3204,Finding Mr. Right 2,,114700000.0,2016-04-29,,6.0,1.88,,,,,
936,3205,Magnus,8900.0,,2016-04-14,Documentary,7.0,1.873,,,Documentary,,
937,3208,Noble,347000.0,,2015-05-08,Drama,6.8,1.819,,,Drama,,
938,3209,Busco Novio Para Mi Mujer,1700000.0,,2016-02-19,Comedy,6.0,1.79,,,Comedy,,
939,3210,Cock and Bull,82800.0,,2016-09-16,Crime,7.2,1.707,,,Crime,,
940,3211,Viva,178000.0,,2016-02-05,Drama,8.0,1.692,,,Drama,,
941,3217,We Are X,45300.0,,2016-10-21,"Documentary,Music",8.3,1.535,,,Documentary,Music,
942,3218,Spirits' Homecoming,126000.0,,2016-03-25,Drama,8.5,1.497,,,Drama,,
943,3221,Author: The JT LeRoy Story,86000.0,,2016-01-22,"Biography,Documentary",6.6,1.282,,,Biography,Documentary,
944,3222,Heart of a Dog,421000.0,,2015-10-21,Documentary,6.8,1.264,,,Documentary,,
945,3231,The Escape,14000.0,,2016-10-23,Drama,6.6,1.176,,,Drama,,
946,3238,City of Gold,641000.0,,2016-03-11,"Action,Adventure,Horror",6.1,0.911,,,Action,Adventure,Horror
947,3239,Love Thy Nature,41100.0,11800.0,2014-11-01,Documentary,4.1,0.809,52900.0,,Documentary,,
948,3240,For a Few Bullets,30100.0,,2016-07-22,"Action,Comedy",6.0,0.735,,,Action,Comedy,
949,3254,Truth,2500000.0,,2016-02-25,"Biography,Drama,History",10.0,0.6,,,Biography,Drama,History
950,3265,Serena,176000.0,4900000.0,2016-06-22,"Biography,Documentary,Sport",7.0,0.6,5076000.0,,Biography,Documentary,Sport
951,3271,Guardians of the Galaxy Vol. 2,389800000.0,473900000.0,2017-05-05,"Action,Adventure,Comedy",7.7,40.228,863700000.0,,Action,Adventure,Comedy
952,3280,Fantastic Beasts and Where To Find Them,234000000.0,580000000.0,2016-11-18,"Adventure,Family,Fantasy",7.4,28.563,814000000.0,,Adventure,Family,Fantasy
953,3281,Your Name.,5000000.0,353000000.0,2017-04-07,"Animation,Drama,Fantasy",8.6,28.238,358000000.0,,Animation,Drama,Fantasy
954,3301,The Hitman's Bodyguard,75500000.0,101100000.0,2017-08-18,"Action,Comedy,Thriller",6.7,21.46,176600000.0,,Action,Comedy,Thriller
955,3310,The LEGO Batman Movie,175800000.0,136200000.0,2017-02-10,"Action,Animation,Comedy",7.2,19.352,312000000.0,,Action,Animation,Comedy
956,3334,A Cure for Wellness,8100000.0,18500000.0,2017-02-17,"Drama,Fantasy,Horror",6.2,16.524,26600000.0,,Drama,Fantasy,Horror
957,3353,47 Meters Down,44300000.0,,2017-06-16,"Adventure,Drama,Horror",5.6,14.943,,,Adventure,Drama,Horror
958,3354,Wind River,33800000.0,,2017-08-04,"Crime,Drama,Mystery",7.4,14.908,,,Crime,Drama,Mystery
959,3362,The LEGO Ninjago Movie,59300000.0,63800000.0,2017-09-22,"Action,Adventure,Animation",6.3,14.607,123100000.0,,Action,Adventure,Animation
960,3369,Only The Brave,18300000.0,7400000.0,2017-10-20,"Action,Biography,Drama",7.0,14.163,25700000.0,,Action,Biography,Drama
961,3370,Assassin's Creed,54600000.0,186300000.0,2016-12-21,"Action,Adventure,Sci-Fi",5.4,14.051,240900000.0,,Action,Adventure,Sci-Fi
962,3373,The Mountain Between Us,30300000.0,32500000.0,2017-10-06,"Action,Adventure,Drama",6.5,13.873,62800000.0,,Action,Adventure,Drama
963,3376,CHiPs,18600000.0,8199999.0,2017-03-24,Comedy,6.0,13.744,26799999.0,,Comedy,,
964,3379,The Autopsy of Jane Doe,10500.0,6000000.0,2016-12-21,"Horror,Mystery,Thriller",6.5,13.61,6010500.0,,Horror,Mystery,Thriller
965,3382,A Silent Voice,310000.0,,2017-10-20,"Animation,Drama,Romance",8.3,13.187,,,Animation,Drama,Romance
966,3387,The Son of Bigfoot,289000.0,46800000.0,2017-07-27,"Adventure,Animation,Comedy",6.5,12.58,47089000.0,,Adventure,Animation,Comedy
967,3393,It Comes At Night,14000000.0,5300000.0,2017-06-09,"Horror,Mystery",5.8,12.337,19300000.0,,Horror,Mystery,
968,3395,Overdrive,7800.0,,2017-10-06,"Action,Thriller",6.1,12.285,,,Action,Thriller,
